Frequency,Most_Recent_Date_Time,Most_Recent_Angle,Most_Recent_Current,Most_Recent_AngleAndCurrent,Most_Recent_AngleChange,Most_Recent_CurrentChange,Most_Recent_AngleAndCurrentChange,Aggregation_Date_Time_Start,Aggregation_Date_Time_End,Aggregation_Count,Min_Angle,Avg_Angle,Max_Angle,Min_Current,Avg_Current,Max_Current,Min_AngleAndCurrent,Avg_AngleAndCurrent,Max_AngleAndCurrent
47157.08,20180509_0933_27,121.09,537.53,658.62,0.3159,0.0373,0.0276,20180425_0817_40,20180509_0933_27,10,105.39,124.92,148.20,532.86,535.84,537.64,642.35,660.76,681.23
47216.03,20180509_0933_27,120.70,537.53,658.23,0.6044,0.0333,0.0836,20180425_0817_40,20180509_0933_27,10,105.39,124.80,148.20,532.96,535.84,537.64,642.35,660.64,681.23
47275.05,20180509_0933_27,120.70,537.53,658.23,0.5526,0.0293,0.0774,20180425_0817_40,20180509_0933_27,10,105.39,124.77,148.20,532.96,535.85,537.64,642.34,660.62,681.30
47334.14,20180509_0933_27,120.70,537.53,658.23,0.5008,0.0259,0.0707,20180425_0817_40,20180509_0933_27,10,105.17,124.67,148.15,532.96,535.85,537.62,642.12,660.52,681.25
47393.31,20180509_0933_27,120.69,537.53,658.22,0.4628,0.0224,0.0666,20180425_0817_40,20180509_0933_27,10,105.17,124.61,148.15,532.88,535.85,537.62,642.12,660.46,681.30
47452.55,20180509_0933_27,120.69,537.53,658.22,0.4159,0.0190,0.0608,20180425_0817_40,20180509_0933_27,10,105.17,124.56,148.11,532.88,535.86,537.66,642.12,660.41,681.26
47511.87,20180509_0933_27,120.69,537.54,658.23,0.3691,0.0182,0.0528,20180425_0817_40,20180509_0933_27,10,105.15,124.52,148.11,532.88,535.87,537.66,642.10,660.38,681.26
47571.26,20180509_0933_28,120.36,537.54,657.90,0.6173,0.0155,0.1002,20180425_0817_40,20180509_0933_28,10,105.15,124.51,148.11,532.97,535.89,537.66,642.10,660.40,681.46
47630.72,20180509_0933_28,120.36,537.54,657.90,0.5766,0.0128,0.0950,20180425_0817_40,20180509_0933_28,10,105.15,124.48,148.02,532.97,535.89,537.66,642.10,660.37,681.37
47690.26,20180509_0933_28,120.36,537.58,657.94,0.5359,0.0184,0.0830,20180425_0817_40,20180509_0933_28,10,105.14,124.46,148.02,532.97,535.89,537.62,642.09,660.35,681.37
47749.87,20180509_0933_28,120.10,537.58,657.68,0.7132,0.0162,0.1170,20180425_0817_40,20180509_0933_28,10,105.14,124.31,148.02,532.92,535.88,537.62,642.09,660.19,681.36
47809.56,20180509_0933_28,120.10,537.58,657.68,0.6619,0.0140,0.1095,20180425_0817_40,20180509_0933_28,10,105.14,124.25,147.68,532.92,535.88,537.64,642.09,660.13,681.02
47869.32,20180509_0933_28,120.10,537.58,657.68,0.6107,0.0125,0.1013,20180425_0817_41,20180509_0933_28,10,104.59,124.14,147.68,532.92,535.88,537.64,641.54,660.02,681.02
47929.16,20180509_0933_28,120.10,537.57,657.67,0.5595,0.0091,0.0947,20180425_0817_41,20180509_0933_28,10,104.59,124.11,147.68,532.98,535.89,537.64,641.54,659.99,681.03
47989.07,20180509_0933_28,120.08,537.57,657.65,0.5251,0.0077,0.0896,20180425_0817_41,20180509_0933_28,10,104.59,124.09,147.51,532.98,535.88,537.60,641.54,659.97,680.86
48049.06,20180509_0933_28,120.08,537.57,657.65,0.4730,0.0067,0.0809,20180425_0817_41,20180509_0933_28,10,104.52,124.04,147.51,532.98,535.88,537.60,641.47,659.92,680.86
48109.12,20180509_0933_28,120.08,537.57,657.65,0.4214,0.0057,0.0723,20180425_0817_41,20180509_0933_28,10,104.52,123.94,147.51,532.85,535.88,537.60,641.47,659.81,680.91
48169.26,20180509_0933_28,120.02,537.57,657.59,0.4199,0.0047,0.0728,20180425_0817_41,20180509_0933_28,10,104.52,123.92,147.50,532.85,535.88,537.63,641.47,659.80,680.90
48229.47,20180509_0933_28,120.02,537.57,657.59,0.3658,0.0040,0.0635,20180425_0817_41,20180509_0933_28,10,104.51,123.83,147.50,532.85,535.88,537.63,641.46,659.71,680.90
48289.76,20180509_0933_28,120.02,537.58,657.60,0.3212,0.0052,0.0544,20180425_0817_41,20180509_0933_28,10,104.51,123.75,147.50,532.91,535.88,537.63,641.46,659.63,680.83
