#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A7FEC1
#Date Time: 2018-11-30 13:32:30.339

Time (s),Math 1 (V)
0.72,0.00365404
0.72125,0.0224483
0.7225,0.0311719
0.72375,0.0375566
0.725,0.0614855
0.72625,0.08678
0.7275,0.0552163
0.72875,0.0215997
0.73,-0.0052446
0.73125,-0.0230332
0.7325,-0.0304097
0.73375,-0.0378047
0.735,-0.0587027
0.73625,-0.0853396
0.7375,-0.0595056
0.73875,-0.0272361
0.74,0.00331728
0.74125,0.0227851
0.7425,0.0311719
0.74375,0.0375566
0.745,0.0611487
0.74625,0.08678
0.7475,0.0558945
0.74875,0.0219365
0.75,-0.00490783
0.75125,-0.0226964
0.7525,-0.0304097
0.75375,-0.0378047
0.755,-0.0587027
0.75625,-0.0850028
0.7575,-0.0598424
0.75875,-0.0275728
0.76,0.00331728
0.76125,0.0224483
0.7625,0.0311765
0.76375,0.0372198
0.765,0.060812
0.76625,0.0867753
0.7675,0.0558898
0.76875,0.0219365
0.77,-0.00491245
0.77125,-0.0226964
0.7725,-0.0307465
0.77375,-0.0378047
0.775,-0.0583706
0.77625,-0.0853442
0.7775,-0.0601791
0.77875,-0.0279096
0.78,0.00298051
0.78125,0.0221115
0.7825,0.0311765
0.78375,0.0372152
0.785,0.060812
0.78625,0.0864386
0.7875,0.0562266
0.78875,0.0219318
0.79,-0.00491245
0.79125,-0.0226964
0.7925,-0.0304143
0.79375,-0.0374679
0.795,-0.0576924
0.79625,-0.0853396
0.7975,-0.0605159
0.79875,-0.0275682
0.8,0.00264374
0.80125,0.0221115
0.8025,0.0308351
0.80375,0.0372152
0.805,0.0601384
0.80625,0.0861018
0.8075,0.0569001
0.80875,0.0219318
0.81,-0.00457569
0.81125,-0.0223596
0.8125,-0.0307511
0.81375,-0.0378047
0.815,-0.0576924
0.81625,-0.0850028
0.8175,-0.0608527
0.81875,-0.0282418
0.82,0.00230698
0.82125,0.0221115
0.8225,0.0308397
0.82375,0.0372198
0.825,0.0598017
0.82625,0.0867753
0.8275,0.0569001
0.82875,0.0222686
0.83,-0.00423892
0.83125,-0.0223596
0.8325,-0.0307511
0.83375,-0.0378047
0.835,-0.0573556
0.83625,-0.0846661
0.8375,-0.0611848
0.83875,-0.0285785
0.84,0.0023116
0.84125,0.0217748
0.8425,0.0308397
0.84375,0.0368784
0.845,0.0598017
0.84625,0.0864386
0.8475,0.0572369
0.84875,0.0226054
0.85,-0.00423892
0.85125,-0.0223596
0.8525,-0.0304097
0.85375,-0.0374679
0.855,-0.0566821
0.85625,-0.0853396
0.8575,-0.0611848
0.85875,-0.0285785
0.86,0.0023116
0.86125,0.0221161
0.8625,0.0308397
0.86375,0.0368784
0.865,0.0594649
0.86625,0.0861018
0.8675,0.0579104
0.86875,0.0229421
0.87,-0.00390216
0.87125,-0.0220229
0.8725,-0.0307511
0.87375,-0.0374633
0.875,-0.0566821
0.87625,-0.0850028
0.8775,-0.0615216
0.87875,-0.0289153
0.88,0.00197483
0.88125,0.0217748
0.8825,0.0308397
0.88375,0.0372198
0.885,0.0591281
0.88625,0.0867753
0.8875,0.0582472
0.88875,0.0229421
0.89,-0.00390678
0.89125,-0.0216861
0.8925,-0.0304143
0.89375,-0.0378047
0.895,-0.0563453
0.89625,-0.0846661
0.8975,-0.0618584
0.89875,-0.0292521
0.9,0.00163806
0.90125,0.0217794
0.9025,0.030503
0.90375,0.0368784
0.905,0.0587914
0.90625,0.0864386
0.9075,0.0585793
0.90875,0.0232789
0.91,-0.00390678
0.91125,-0.0216861
0.9125,-0.0304143
0.91375,-0.0374679
0.915,-0.0560086
0.91625,-0.0853396
0.9175,-0.0621951
0.91875,-0.0292521
0.92,0.00163806
0.92125,0.0217794
0.9225,0.030503
0.92375,0.0372152
0.925,0.0584546
0.92625,0.0861018
0.9275,0.0589161
0.92875,0.0236157
0.93,-0.00357001
0.93125,-0.0216861
0.9325,-0.0304143
0.93375,-0.0374679
0.935,-0.0556718
0.93625,-0.0846615
0.9375,-0.0621905
0.93875,-0.0295888
0.94,0.00164268
0.94125,0.0217794
0.9425,0.030503
0.94375,0.0372198
0.945,0.0581178
0.94625,0.0864386
0.9475,0.0592529
0.94875,0.0239524
0.95,-0.00323324
0.95125,-0.0213493
0.9525,-0.0300775
0.95375,-0.0374679
0.955,-0.0556718
0.95625,-0.0846661
0.9575,-0.0625273
0.95875,-0.0295888
0.96,0.00164268
0.96125,0.0214426
0.9625,0.030503
0.96375,0.0368784
0.965,0.0577811
0.96625,0.0860972
0.9675,0.0595896
0.96875,0.0239524
0.97,-0.00323324
0.97125,-0.0220275
0.9725,-0.0304143
0.97375,-0.0374679
0.975,-0.055335
0.97625,-0.0846615
0.9775,-0.062864
0.97875,-0.0299256
0.98,0.000969151
0.98125,0.0214426
0.9825,0.030503
0.98375,0.0368784
0.985,0.0574443
0.98625,0.0861018
0.9875,0.0599264
0.98875,0.0239524
0.99,-0.00289648
0.99125,-0.0216907
0.9925,-0.0300775
0.99375,-0.0374679
0.995,-0.0549983
0.99625,-0.0846615
0.9975,-0.0635376
0.99875,-0.0302577
1,0.000969151
1.00125,0.0211058
1.0025,0.0301662
1.00375,0.0365417
1.005,0.0571075
1.00625,0.0860972
1.0075,0.0605999
1.00875,0.0242892
1.01,-0.00255971
1.01125,-0.0216907
1.0125,-0.0300775
1.01375,-0.0371265
1.015,-0.0549983
1.01625,-0.0843247
1.0175,-0.0638743
1.01875,-0.0302577
1.02,0.000632384
1.02125,0.0211058
1.0225,0.0301662
1.02375,0.0368784
1.025,0.0571075
1.02625,0.0860972
1.0275,0.0602586
1.02875,0.0242892
1.03,-0.0029011
1.03125,-0.0216907
1.0325,-0.0300775
1.03375,-0.0371312
1.035,-0.0543247
1.03625,-0.0846615
1.0375,-0.0638743
1.03875,-0.0305945
1.04,0.000295618
1.04125,0.0211058
1.0425,0.0301662
1.04375,0.0368784
1.045,0.0567708
1.04625,0.0857604
1.0475,0.0609367
1.04875,0.0249627
1.05,-0.00256433
1.05125,-0.021354
1.0525,-0.0300775
1.05375,-0.0367898
1.055,-0.0543247
1.05625,-0.0846615
1.0575,-0.0642111
1.05875,-0.0309313
1.06,0.000295618
1.06125,0.0211058
1.0625,0.0301662
1.06375,0.0365417
1.065,0.056434
1.06625,0.0860972
1.0675,0.0612689
1.06875,0.0246214
1.07,-0.00222756
1.07125,-0.021354
1.0725,-0.0300775
1.07375,-0.0367898
1.075,-0.053988
1.07625,-0.0843247
1.0775,-0.0642065
1.07875,-0.0309313
1.08,-3.65285e-05
1.08125,0.0207737
1.0825,0.0301662
1.08375,0.0368784
1.085,0.056434
1.08625,0.0857604
1.0875,0.0616056
1.08875,0.0249581
1.09,-0.0018908
1.09125,-0.021354
1.0925,-0.0300775
1.09375,-0.0367898
1.095,-0.0536512
1.09625,-0.0846615
1.0975,-0.0645432
1.09875,-0.031268
1.1,-3.65285e-05
1.10125,0.0207737
1.1025,0.0301662
1.10375,0.0368784
1.105,0.0557605
1.10625,0.0857604
1.1075,0.0619424
1.10875,0.0252949
1.11,-0.00155403
1.11125,-0.0210172
1.1125,-0.0297408
1.11375,-0.0367898
1.115,-0.0536512
1.11625,-0.0843247
1.1175,-0.06488
1.11875,-0.0316048
1.12,-0.000373295
1.12125,0.0207737
1.1225,0.0298294
1.12375,0.0365417
1.125,0.0554237
1.12625,0.0860972
1.1275,0.0622792
1.12875,0.0252949
1.13,-0.00155403
1.13125,-0.0210172
1.1325,-0.0297408
1.13375,-0.0367898
1.135,-0.0533144
1.13625,-0.0839879
1.1375,-0.0652168
1.13875,-0.0316002
1.14,-0.000710062
1.14125,0.0207737
1.1425,0.0298294
1.14375,0.0365417
1.145,0.0554237
1.14625,0.0860972
1.1475,0.0626159
1.14875,0.0256317
1.15,-0.00121726
1.15125,-0.0210172
1.1525,-0.0297408
1.15375,-0.0367898
1.155,-0.0533144
1.15625,-0.0843247
1.1575,-0.0655535
1.15875,-0.0319416
1.16,-0.000710062
1.16125,0.0207737
1.1625,0.0301708
1.16375,0.0365417
1.165,0.0547502
1.16625,0.0857604
1.1675,0.0626113
1.16875,0.0259684
1.17,-0.00155865
1.17125,-0.0210218
1.1725,-0.0297408
1.17375,-0.0367898
1.175,-0.0529777
1.17625,-0.0839879
1.1775,-0.0658903
1.17875,-0.0322783
1.18,-0.00138359
1.18125,0.0204369
1.1825,0.0301708
1.18375,0.0362049
1.185,0.0547502
1.18625,0.0857558
1.1875,0.0629481
1.18875,0.0259684
1.19,-0.00122188
1.19125,-0.0206804
1.1925,-0.0297408
1.19375,-0.0367898
1.195,-0.0526409
1.19625,-0.0839879
1.1975,-0.0662271
1.19875,-0.0322737
1.2,-0.00104221
1.20125,0.0201002
1.2025,0.0298294
1.20375,0.0365417
1.205,0.0544134
1.20625,0.0857604
1.2075,0.0636216
1.20875,0.0263052
1.21,-0.000885117
1.21125,-0.0206804
1.2125,-0.0297408
1.21375,-0.036453
1.215,-0.0523041
1.21625,-0.0839833
1.2175,-0.0665638
1.21875,-0.0322737
1.22,-0.00137897
1.22125,0.0201002
1.2225,0.0301708
1.22375,0.0365417
1.225,0.0544134
1.22625,0.0850823
1.2275,0.0639584
1.22875,0.026642
1.23,-0.00054835
1.23125,-0.020685
1.2325,-0.029404
1.23375,-0.0371312
1.235,-0.0523041
1.23625,-0.0839879
1.2375,-0.0665592
1.23875,-0.0326105
1.24,-0.00137897
1.24125,0.0204369
1.2425,0.0301708
1.24375,0.0362049
1.245,0.0540766
1.24625,0.085419
1.2475,0.0642951
1.24875,0.026642
1.25,-0.000211583
1.25125,-0.020685
1.2525,-0.0297408
1.25375,-0.0367898
1.255,-0.0519674
1.25625,-0.0836465
1.2575,-0.066896
1.25875,-0.0326105
1.26,-0.00171574
1.26125,0.0197634
1.2625,0.0298341
1.26375,0.0362049
1.265,0.0537399
1.26625,0.085419
1.2675,0.0646319
1.26875,0.0266373
1.27,-0.000216204
1.27125,-0.020685
1.2725,-0.0297454
1.27375,-0.036453
1.275,-0.0516306
1.27625,-0.0836465
1.2775,-0.0672328
1.27875,-0.0329472
1.28,-0.00205251
1.28125,0.0197634
1.2825,0.0294927
1.28375,0.0362049
1.285,0.0530617
1.28625,0.0850823
1.2875,0.0646273
1.28875,0.0266373
1.29,-0.000216204
1.29125,-0.0203483
1.2925,-0.0294086
1.29375,-0.036453
1.295,-0.0512938
1.29625,-0.0836465
1.2975,-0.0675695
1.29875,-0.033284
1.3,-0.00272604
1.30125,0.0197634
1.3025,0.0298341
1.30375,0.0362049
1.305,0.0527249
1.30625,0.085419
1.3075,0.0653008
1.30875,0.0269741
1.31,0.000120563
1.31125,-0.0200115
1.3125,-0.0294086
1.31375,-0.036453
1.315,-0.0512938
1.31625,-0.0833098
1.3175,-0.0679063
1.31875,-0.0336208
1.32,-0.00272604
1.32125,0.0194266
1.3225,0.0298341
1.32375,0.0362049
1.325,0.0527249
1.32625,0.0850823
1.3275,0.0653008
1.32875,0.0273109
1.33,0.000120563
1.33125,-0.0200115
1.3325,-0.0294086
1.33375,-0.0364576
1.335,-0.0506203
1.33625,-0.0836465
1.3375,-0.0682431
1.33875,-0.0339575
1.34,-0.00272142
1.34125,0.0194266
1.3425,0.0298341
1.34375,0.0362049
1.345,0.0523882
1.34625,0.0850823
1.3475,0.0656376
1.34875,0.0276476
1.35,0.000457329
1.35125,-0.0200115
1.3525,-0.0294086
1.35375,-0.036453
1.355,-0.0506203
1.35625,-0.0833098
1.3575,-0.0685798
1.35875,-0.0339575
1.36,-0.00339495
1.36125,0.0194312
1.3625,0.0294973
1.36375,0.0358681
1.365,0.0523882
1.36625,0.085419
1.3675,0.0663111
1.36875,0.0276476
1.37,0.000452709
1.37125,-0.0200115
1.3725,-0.0297454
1.37375,-0.036453
1.375,-0.0502835
1.37625,-0.082973
1.3775,-0.0685752
1.37875,-0.0342943
1.38,-0.00339495
1.38125,0.0194312
1.3825,0.0294973
1.38375,0.0362049
1.385,0.0520514
1.38625,0.0850823
1.3875,0.0663065
1.38875,0.0279844
1.39,0.000789476
1.39125,-0.0196747
1.3925,-0.0294086
1.39375,-0.0364576
1.395,-0.0499468
1.39625,-0.0833098
1.3975,-0.068912
1.39875,-0.0342943
1.4,-0.00373172
1.40125,0.0190945
1.4025,0.0294973
1.40375,0.0358681
1.405,0.0517146
1.40625,0.0847455
1.4075,0.06698
1.40875,0.0283212
1.41,0.00112624
1.41125,-0.0196747
1.4125,-0.0294086
1.41375,-0.036453
1.415,-0.0499468
1.41625,-0.082973
1.4175,-0.068912
1.41875,-0.0346311
1.42,-0.00373172
1.42125,0.0190945
1.4225,0.0294973
1.42375,0.0358681
1.425,0.0513779
1.42625,0.0850823
1.4275,0.06698
1.42875,0.0283212
1.43,0.00112624
1.43125,-0.0196794
1.4325,-0.0294086
1.43375,-0.0361162
1.435,-0.0492686
1.43625,-0.082973
1.4375,-0.0692487
1.43875,-0.0353046
1.44,-0.00440525
1.44125,0.0190945
1.4425,0.0294973
1.44375,0.0358681
1.445,0.0513779
1.44625,0.0847455
1.4475,0.0676536
1.44875,0.0286579
1.45,0.00146301
1.45125,-0.0196794
1.4525,-0.0294086
1.45375,-0.0361162
1.455,-0.0492686
1.45625,-0.0833098
1.4575,-0.0695855
1.45875,-0.0346265
1.46,-0.00406387
1.46125,0.0187577
1.4625,0.0294973
1.46375,0.0358681
1.465,0.0510411
1.46625,0.0847455
1.4675,0.0679903
1.46875,0.0289947
1.47,0.00179978
1.47125,-0.0193426
1.4725,-0.0294086
1.47375,-0.0361162
1.475,-0.0489319
1.47625,-0.0826316
1.4775,-0.0699223
1.47875,-0.0349632
1.48,-0.00440063
1.48125,0.0187577
1.4825,0.0291605
1.48375,0.0355314
1.485,0.0507043
1.48625,0.0844041
1.4875,0.0683271
1.48875,0.0286533
1.49,0.00213654
1.49125,-0.0193426
1.4925,-0.0294086
1.49375,-0.0361162
1.495,-0.0485951
1.49625,-0.0826362
1.4975,-0.0702544
1.49875,-0.0353
1.5,-0.0047374
1.50125,0.018421
1.5025,0.0291605
1.50375,0.0355314
1.505,0.0503676
1.50625,0.0844041
1.5075,0.0686639
1.50875,0.0289901
1.51,0.00213192
1.51125,-0.0193426
1.5125,-0.0290719
1.51375,-0.0357795
1.515,-0.0482583
1.51625,-0.0826316
1.5175,-0.0702544
1.51875,-0.0356368
1.52,-0.0047374
1.52125,0.018421
1.5225,0.0291605
1.52375,0.0358681
1.525,0.0500308
1.52625,0.084072
1.5275,0.068996
1.52875,0.0289901
1.53,0.00246869
1.53125,-0.0190058
1.5325,-0.0290719
1.53375,-0.0361162
1.535,-0.0485997
1.53625,-0.0822948
1.5375,-0.070928
1.53875,-0.0359735
1.54,-0.00541093
1.54125,0.018421
1.5425,0.0291605
1.54375,0.0355314
1.545,0.049694
1.54625,0.0840673
1.5475,0.0693328
1.54875,0.0293269
1.55,0.00280546
1.55125,-0.0186691
1.5525,-0.0290719
1.55375,-0.0361162
1.555,-0.0482583
1.55625,-0.0822948
1.5575,-0.0712647
1.55875,-0.0359735
1.56,-0.00541093
1.56125,0.0180842
1.5625,0.0291605
1.56375,0.0358681
1.565,0.049694
1.56625,0.0837306
1.5675,0.0696695
1.56875,0.0296636
1.57,0.00314222
1.57125,-0.0186691
1.5725,-0.0290719
1.57375,-0.0357795
1.575,-0.0475848
1.57625,-0.0822948
1.5775,-0.0716015
1.57875,-0.0363103
1.58,-0.00540631
1.58125,0.0180888
1.5825,0.0288238
1.58375,0.0355314
1.585,0.0493573
1.58625,0.0833938
1.5875,0.0700063
1.58875,0.0300004
1.59,0.00314222
1.59125,-0.0186691
1.5925,-0.0287351
1.59375,-0.0357795
1.595,-0.0475848
1.59625,-0.0819581
1.5975,-0.0715969
1.59875,-0.0366471
1.6,-0.00574308
1.60125,0.0177474
1.6025,0.0288238
1.60375,0.0355314
1.605,0.0490205
1.60625,0.0837306
1.6075,0.0703385
1.60875,0.0300004
1.61,0.0031376
1.61125,-0.0183323
1.6125,-0.0290719
1.61375,-0.0357795
1.615,-0.047248
1.61625,-0.0816213
1.6175,-0.0719336
1.61875,-0.0369838
1.62,-0.00607985
1.62125,0.0180888
1.6225,0.0288238
1.62375,0.0358681
1.625,0.0490205
1.62625,0.0833938
1.6275,0.0706752
1.62875,0.0303372
1.63,0.00347437
1.63125,-0.0183323
1.6325,-0.0287351
1.63375,-0.0357841
1.635,-0.0469113
1.63625,-0.0816213
1.6375,-0.0722704
1.63875,-0.0373206
1.64,-0.00607985
1.64125,0.0180888
1.6425,0.0288238
1.64375,0.0358681
1.645,0.0486837
1.64625,0.083057
1.6475,0.071012
1.64875,0.0306739
1.65,0.00347437
1.65125,-0.0183369
1.6525,-0.0287351
1.65375,-0.0354427
1.655,-0.0469113
1.65625,-0.0812845
1.6575,-0.0722704
1.65875,-0.0373206
1.66,-0.00675338
1.66125,0.017752
1.6625,0.0288238
1.66375,0.0355314
1.665,0.048347
1.66625,0.0833938
1.6675,0.0713488
1.66875,0.0306739
1.67,0.00381113
1.67125,-0.0183369
1.6725,-0.0287351
1.67375,-0.0354427
1.675,-0.0465745
1.67625,-0.0809478
1.6775,-0.0729439
1.67875,-0.0376574
1.68,-0.00709015
1.68125,0.0174153
1.6825,0.028487
1.68375,0.0355314
1.685,0.0480102
1.68625,0.0833938
1.6875,0.0716855
1.68875,0.0310107
1.69,0.0041479
1.69125,-0.0179955
1.6925,-0.0287351
1.69375,-0.0354427
1.695,-0.0465745
1.69625,-0.0812845
1.6975,-0.0732807
1.69875,-0.0376527
1.7,-0.00709015
1.70125,0.0170785
1.7025,0.0288238
1.70375,0.0355314
1.705,0.0476734
1.70625,0.0827203
1.7075,0.0720177
1.70875,0.0313475
1.71,0.00448467
1.71125,-0.0180001
1.7125,-0.0283983
1.71375,-0.0354427
1.715,-0.0462377
1.71625,-0.0809478
1.7175,-0.0732761
1.71875,-0.0379941
1.72,-0.00708553
1.72125,0.0170785
1.7225,0.0288284
1.72375,0.0351946
1.725,0.0476734
1.72625,0.083057
1.7275,0.0723591
1.72875,0.0313475
1.73,0.00448005
1.73125,-0.0180001
1.7325,-0.0287351
1.73375,-0.0354427
1.735,-0.045901
1.73625,-0.0809478
1.7375,-0.0736128
1.73875,-0.0383263
1.74,-0.00742229
1.74125,0.0167417
1.7425,0.0288284
1.74375,0.0351946
1.745,0.0473367
1.74625,0.0827203
1.7475,0.0726958
1.74875,0.0316842
1.75,0.00481681
1.75125,-0.0176634
1.7525,-0.0283983
1.75375,-0.0354427
1.755,-0.045901
1.75625,-0.0809478
1.7575,-0.0739496
1.75875,-0.0383309
1.76,-0.00742229
1.76125,0.0167417
1.7625,0.028487
1.76375,0.0351946
1.765,0.0469999
1.76625,0.0823835
1.7675,0.0726912
1.76875,0.032021
1.77,0.00515358
1.77125,-0.0173266
1.7725,-0.0283983
1.77375,-0.0354427
1.775,-0.0455642
1.77625,-0.080611
1.7775,-0.0742864
1.77875,-0.038663
1.78,-0.00809583
1.78125,0.0167417
1.7825,0.028487
1.78375,0.0351946
1.785,0.0466631
1.78625,0.0823789
1.7875,0.073028
1.78875,0.0320164
1.79,0.00549035
1.79125,-0.0173266
1.7925,-0.028403
1.79375,-0.0351059
1.795,-0.0455642
1.79625,-0.0802742
1.7975,-0.0746231
1.79875,-0.038663
1.8,-0.00809121
1.80125,0.016405
1.8025,0.0284916
1.80375,0.0351946
1.805,0.0466631
1.80625,0.0820421
1.8075,0.0737015
1.80875,0.0323531
1.81,0.00515358
1.81125,-0.0173266
1.8125,-0.028403
1.81375,-0.0354473
1.815,-0.0452274
1.81625,-0.0799329
1.8175,-0.0746231
1.81875,-0.0389998
1.82,-0.00876936
1.82125,0.0164096
1.8225,0.0284916
1.82375,0.0351946
1.825,0.0463264
1.82625,0.0820421
1.8275,0.0737015
1.82875,0.0323531
1.83,0.00514896
1.83125,-0.0169898
1.8325,-0.028403
1.83375,-0.0354473
1.835,-0.0448907
1.83625,-0.0799375
1.8375,-0.0749553
1.83875,-0.0393366
1.84,-0.00876474
1.84125,0.0160682
1.8425,0.0284916
1.84375,0.0348578
1.845,0.0463264
1.84625,0.0820421
1.8475,0.0736969
1.84875,0.0326899
1.85,0.00548573
1.85125,-0.0169898
1.8525,-0.028403
1.85375,-0.0354473
1.855,-0.0445539
1.85625,-0.0799375
1.8575,-0.0752921
1.85875,-0.0393366
1.86,-0.0091015
1.86125,0.0160728
1.8625,0.0284916
1.86375,0.0351946
1.865,0.0459896
1.86625,0.0820421
1.8675,0.0740336
1.86875,0.0326899
1.87,0.00548573
1.87125,-0.0169945
1.8725,-0.028403
1.87375,-0.0354473
1.875,-0.0445539
1.87625,-0.0795961
1.8775,-0.0756288
1.87875,-0.0396733
1.88,-0.0091015
1.88125,0.0160728
1.8825,0.0284916
1.88375,0.0348578
1.885,0.0453115
1.88625,0.0813686
1.8875,0.0747072
1.88875,0.0330267
1.89,0.00615926
1.89125,-0.0169945
1.8925,-0.0280662
1.89375,-0.0354473
1.895,-0.0442171
1.89625,-0.0792593
1.8975,-0.0759656
1.89875,-0.0400101
1.9,-0.00943827
1.90125,0.0160728
1.9025,0.0281548
1.90375,0.0348578
1.905,0.0456528
1.90625,0.0813686
1.9075,0.0750439
1.90875,0.0333634
1.91,0.00615926
1.91125,-0.0166531
1.9125,-0.0277248
1.91375,-0.0351059
1.915,-0.0442171
1.91625,-0.0789226
1.9175,-0.0756242
1.91875,-0.0403469
1.92,-0.00943365
1.92125,0.0157361
1.9225,0.0281548
1.92375,0.0348578
1.925,0.0453161
1.92625,0.0810318
1.9275,0.0753807
1.92875,0.0337002
1.93,0.00615464
1.93125,-0.0166577
1.9325,-0.0280662
1.93375,-0.0351106
1.935,-0.0438804
1.93625,-0.0789226
1.9375,-0.075961
1.93875,-0.0403469
1.94,-0.00977042
1.94125,0.0157361
1.9425,0.0281548
1.94375,0.0348578
1.945,0.0449747
1.94625,0.0810318
1.9475,0.0757175
1.94875,0.034037
1.95,0.00649141
1.95125,-0.0163209
1.9525,-0.0280662
1.95375,-0.0351106
1.955,-0.0438804
1.95625,-0.0789226
1.9575,-0.0762977
1.95875,-0.0406836
1.96,-0.0101072
1.96125,0.0153993
1.9625,0.0278181
1.96375,0.0348578
1.965,0.0449793
1.96625,0.0810318
1.9675,0.0757129
1.96875,0.0340323
1.97,0.00682817
1.97125,-0.0163209
1.9725,-0.0280662
1.97375,-0.0351106
1.975,-0.0435436
1.97625,-0.0785858
1.9775,-0.0766345
1.97875,-0.0410204
1.98,-0.010444
1.98125,0.0153993
1.9825,0.0281548
1.98375,0.0348578
1.985,0.0443012
1.98625,0.0806951
1.9875,0.0760496
1.98875,0.0347105
1.99,0.00682817
1.99125,-0.0159842
1.9925,-0.0277294
1.99375,-0.0351106
1.995,-0.0435436
1.99625,-0.078249
1.9975,-0.0769713
1.99875,-0.0410204
2,-0.0107807
2.00125,0.0150625
2.0025,0.0278181
2.00375,0.0348578
2.005,0.0443012
2.00625,0.0803583
2.0075,0.0767232
2.00875,0.0347059
2.01,0.00716494
2.01125,-0.0159842
2.0125,-0.0277294
2.01375,-0.0351106
2.015,-0.0432068
2.01625,-0.078249
2.0175,-0.0769713
2.01875,-0.0413526
2.02,-0.0107807
2.02125,0.0150625
2.0225,0.0278181
2.02375,0.0345211
2.025,0.0439644
2.02625,0.0803583
2.0275,0.0770599
2.02875,0.0350473
2.03,0.00750171
2.03125,-0.0159842
2.0325,-0.0277294
2.03375,-0.0351106
2.035,-0.0432068
2.03625,-0.0779123
2.0375,-0.0776448
2.03875,-0.0413526
2.04,-0.0111129
2.04125,0.0154039
2.0425,0.0278181
2.04375,0.0345211
2.045,0.0436276
2.04625,0.0800215
2.0475,0.0767185
2.04875,0.0350426
2.05,0.00749709
2.05125,-0.0156474
2.0525,-0.0277294
2.05375,-0.0351106
2.055,-0.0428701
2.05625,-0.0779123
2.0575,-0.0773034
2.05875,-0.0416939
2.06,-0.0111129
2.06125,0.0150671
2.0625,0.0274813
2.06375,0.0345211
2.065,0.0439644
2.06625,0.0800215
2.0675,0.0773921
2.06875,0.0353794
2.07,0.00783385
2.07125,-0.0156474
2.0725,-0.0277294
2.07375,-0.0347738
2.075,-0.0428701
2.07625,-0.0775755
2.0775,-0.0779769
2.07875,-0.0420261
2.08,-0.0114496
2.08125,0.0150671
2.0825,0.0274813
2.08375,0.0341843
2.085,0.0432909
2.08625,0.0796848
2.0875,0.0773921
2.08875,0.0353794
2.09,0.00817062
2.09125,-0.0153106
2.0925,-0.0273927
2.09375,-0.0347738
2.095,-0.0428701
2.09625,-0.0772387
2.0975,-0.0779769
2.09875,-0.0423629
2.1,-0.0117864
2.10125,0.0147304
2.1025,0.0274813
2.10375,0.0345211
2.105,0.0432909
2.10625,0.0796848
2.1075,0.0777288
2.10875,0.0357162
2.11,0.00817062
2.11125,-0.0153153
2.1125,-0.0273927
2.11375,-0.0347738
2.115,-0.0425333
2.11625,-0.0772387
2.1175,-0.0783137
2.11875,-0.0423629
2.12,-0.0121232
2.12125,0.0147304
2.1225,0.0271445
2.12375,0.0345211
2.125,0.0432909
2.12625,0.079348
2.1275,0.0780656
2.12875,0.0360529
2.13,0.00850739
2.13125,-0.0153153
2.1325,-0.0273927
2.13375,-0.034437
2.135,-0.0421919
2.13625,-0.076902
2.1375,-0.0786505
2.13875,-0.0426996
2.14,-0.0124599
2.14125,0.0147304
2.1425,0.0271445
2.14375,0.0345257
2.145,0.0429541
2.14625,0.079348
2.1475,0.0784024
2.14875,0.0360529
2.15,0.00884415
2.15125,-0.0153153
2.1525,-0.0270559
2.15375,-0.034437
2.155,-0.0418551
2.15625,-0.0762284
2.1575,-0.0779723
2.15875,-0.0430364
2.16,-0.0124553
2.16125,0.0143936
2.1625,0.0274859
2.16375,0.0341889
2.165,0.0426173
2.16625,0.0790112
2.1675,0.0787391
2.16875,0.0367265
2.17,0.00883953
2.17125,-0.0149785
2.1725,-0.0270559
2.17375,-0.0341003
2.175,-0.0421965
2.17625,-0.0762284
2.1775,-0.0783091
2.17875,-0.0433732
2.18,-0.0127921
2.18125,0.0140568
2.1825,0.0271492
2.18375,0.0341889
2.185,0.0426173
2.18625,0.0786745
2.1875,0.0790759
2.18875,0.0367265
2.19,0.0091763
2.19125,-0.0149785
2.1925,-0.0270559
2.19375,-0.0341003
2.195,-0.0415184
2.19625,-0.0758917
2.1975,-0.0786459
2.19875,-0.0437099
2.2,-0.0131288
2.20125,0.0137201
2.2025,0.0271492
2.20375,0.0341889
2.205,0.0426173
2.20625,0.0783377
2.2075,0.0787345
2.20875,0.0370632
2.21,0.00951307
2.21125,-0.0146417
2.2125,-0.0270559
2.21375,-0.0341003
2.215,-0.0415184
2.21625,-0.0758917
2.2175,-0.0789826
2.21875,-0.0440467
2.22,-0.0134656
2.22125,0.0133833
2.2225,0.0271492
2.22375,0.0341889
2.225,0.0422806
2.22625,0.0783331
2.2275,0.0790713
2.22875,0.0370632
2.23,0.00951307
2.23125,-0.0146417
2.2325,-0.0270559
2.23375,-0.0341003
2.235,-0.0411816
2.23625,-0.0755503
2.2375,-0.0793194
2.23875,-0.0440467
2.24,-0.0131242
2.24125,0.0137247
2.2425,0.0271492
2.24375,0.0341889
2.245,0.0422806
2.24625,0.0779963
2.2475,0.0797448
2.24875,0.0377368
2.25,0.00984983
2.25125,-0.0146417
2.2525,-0.0270559
2.25375,-0.0341003
2.255,-0.0411816
2.25625,-0.0755503
2.2575,-0.0796562
2.25875,-0.0443835
2.26,-0.013461
2.26125,0.0137247
2.2625,0.0271492
2.26375,0.0341889
2.265,0.0419438
2.26625,0.0779963
2.2675,0.0797448
2.26875,0.0373954
2.27,0.0101866
2.27125,-0.0146417
2.2725,-0.0270559
